// interfaces // arguments
// callable statement support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// replicate does cascade to uninitialized collections
// prefer re-generation of identity!
// ignore this error for now
// transfer an explicitly defined entity name // handle the lazy attribute
// return the connection
// First, collect all of the select expressions. // NOTE: This must be done *before* invoking setScalarColumnText() because setScalarColumnText() // changes the AST!!!
// TODO : this really needs to be delayed unitl after we definitively know all node types // where this is currently a problem is parameters for which where we cannot unequivocally // resolve an expected type
// iconst_i
// we found it
//TODO: optimize this better!
// it is or was referenced _somewhere_
// Collection of components.
//return classAlias == null ? className : classAlias;
//TODO: code duplication with JoinedSubclassEntityPersister
//need to hydrate it.
// TABLENAME
//null clientLock is remotely possible but will never happen in practice
// add temp entry so that the next step is circular-reference // safe - only needed because some types don't take proper // advantage of two-phase-load (esp. components)
// The current_timestamp is more accurate, but only known to be supported // in SQL Server 7.0 and later (i.e., Sybase not known to support it at all)
// found
//handle a property-ref
// You may still have other ResultSets or update counts left to process here  // but you can't do it now or the ResultSet you just got will be closed
//TODO: this class does too many things! we need a different //kind of path expression parser for each of the diffferent //ways in which path expressions can occur
// Handle collection-fiter compilation. // IMPORTANT NOTE: This is modifying the INPUT (HQL) tree, not the output tree!
// a collection loaded in the current session // can not possibly be the collection belonging // to the entity passed to update()
// Parse the query string into an HQL AST.
// Turn off includeSubclasses on all FromElements.
//note that each iteration of the loop may add new elements
// for convenience to save some lookups
// dirty check against the usual snapshot of the entity
//implicit polymorphism not supported (would need a union)
// *load_1 // each type
// end region to handling exception (BulkAccessorException)
//TODO!
// Generate implicit joins, only if necessary.
// Does the LIMIT clause take a "maximum" row number instead of a total number of returned rows?
//needed for SOAP libraries, etc
// the user specifically supplied update="true", // which constitutes an illegal combo
// Dialect function
// Put the THETA_JOINS node before the HQL condition, after the filters.
// Allows various loaders (ok mainly the QueryLoader :) to check // whether scrolling of their result set should be allowed. // // By default it is allowed.
"//			ps.close(); //just close it; do NOT try to return it to the pool! //NOTE: early exit!"
// todo : potentially look at optimizing these two arrays
// automatically makes a column with the default name if none is specifed by XML
// ldc // field name
// really there are two situations where it should be ok to allow the insertion // into properties defined on a superclass: //      1) union-subclass with an abstract root entity //      2) discrim-subclass // // #1 is handled already because of the fact that // UnionSubclassPersister alreay always returns 0 // for this call... // // we may want to disallow it for discrim-subclass just for // consistency-sake (currently does not work anyway)...
// mappings might contain either the "raw" extends name (in the case of // an entity-name mapping) or a FQN (in the case of a POJO mapping).
// find any entities that are still transient after retry
"//			        ( implied && DotNode.useThetaStyleImplicitJoins ) ) {"
//Sybase BIT type does not support null values
// early exit...
//String[] fk = StringHelper.qualify( "collection_", cp.getKeyColumnNames() );
// Create a new FILTERS node as a parent of all filters
// an uninitialized proxy, noop, don't even need to // return an id, since it is never a save()
"/*public Type[] getSqlResultTypes() {		return sqlResultTypes;	}*/"
// TODO : keep seperate notions of QT[] here for shallow/non-shallow queries...
// trying via forName() first to be as close to DriverManager's semantics
// the key is the owning entity itself, so get the ID from the key
// static helper methods ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// igndore it...
//dontSpace.add("'");
// Entity was found in second-level cache...
// simple, because we can't have a one-to-one or a collection  // (or even a property-ref) in a composite-element:
//SQL Exception converter:
//log.debug( "calling onLoad()" );
// don't allow comments on these insert statements as comments totally // blow up the Oracle getGeneratedKeys "support" :(
// Generate the select expression.
// Informational metadata ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// override on some subclasses
// Pointbase has no known variation of a "SELECT ... FOR UPDATE" syntax...
// start by looking for HQL keywords...
// we just hit the last position
// aload_1 // load bean
// Does this dialect support the UNIQUE column syntax?
//an assertion
//st.setDate( index,  new Date( cal.getTimeInMillis() ), cal ); //JDK 1.5 only
// updates ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// we need to strip off the embedded parens so that sql-gen does not double these up
"/*public final Currency getCurrency(int col) throws HibernateException {		return (Currency) get(col);	}*/"
// wrap the session in the transaction-protection proxy
// no auto-flushing to support in stateless session
// call this before any Iterator method to make sure that the current Iterator // is not exhausted
//TODO: improve this hack!
// The keyword used to specify an identity column, if identity column key generation is supported.
//lazy = !join;
//this one needed only for guessEntityMode()
//TODO: get SQL rendering out of here
// worrying about proxies is perhaps a little bit of overkill here...
//ick!
//PostLoad is needed for EJB3 //TODO: reuse the PostLoadEvent...
// yick!  need this for proper serialization/deserialization handling...
// we have a CGLIB enhanced entity
// Fix up the resident flag
//real hacky... // used to count the nesting of parentheses
// (NOT (GE a b) ) => (LT a b)
//we must use the "remembered" uk value, since it is  //not available from the EntityEntry during assembly
// the entity associated with the current action.
// short-circuit for performance...
// TODO: I considered validating TS cache config here, // but decided to defer unti getTimestampsCacheInstance() in case the  // cache is never actually used
// TODO: handle TypeDefs
// checkcast (case of reference type)
// TODO : we really need to be able to deal with component paths here also; // this is difficult because the hql-sql grammar expects all those node types // to be FromReferenceNodes.  One potential fix here would be to convert the // IntoClause to just use a FromClause/FromElement combo (as a child of the // InsertStatement) and move all this logic into the InsertStatement.  That's // probably the easiest approach (read: least amount of changes to the grammar // and code), but just doesn't feel right as then an insert would contain // 2 from-clauses
// if we are still not resolved, we might represent a constant. //      needed to add this here because the allowance of //      naked-prop-refs in the grammar collides with the //      definition of literals/constants ("nondeterminism"). //      TODO: cleanup the grammar so that "processConstants" is always just handled from here
// Remember the parameters for the compilation.
// temporary ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//only really need new array during semiresolve!
// TODO : better way?!?
//TODO: code duplication with SingleTableEntityPersister
// add the current fragment to the THETA_JOINS node
// if the natural-id is marked as non-mutable, it is not retrieved during a // normal database-snapshot operation...
//TODO: maybe call it getRowSelection() ?
// -- Implementation private methods --
//TODO: is this right??
// Begin second unit of work
// *** Sequence methods - end
// Never include subclasses for implied from elements.
// array of reference type
// try to make sure we don't wrap and already wrapped session
// the case of a foreign key to something other than the pk is handled in createPropertyRefConstraints
//not really necessary, but good for consistency...
// we need to determine the best way to know that two joinables // represent a single many-to-many...
// TODO : will need reference to session factory to fully complete HHH-1907
// we know only the rhs-hand type, so use that
// Make sure that the persister is versioned
// todo : this eventually needs to be removed
// table=null -> an association - fill // it in later //TODO fill in the mappings for table == null
// an existing collection that was either non-empty or uninitialized // is replaced by null or a different collection // (if the collection is uninitialized, hibernate has no way of // knowing if the collection is actually empty without querying the db)
//process a token, mapping OO path expressions to SQL expressions
// some filters affecting the collection are enabled on the session, so do not do the put into the cache.
// do the put outside the scope of the JTA txn
// scroll ahead
//lobs cannot be compared
//polymorphism comment above
//null child could occur for no from clause in a filter
//aliasRefNode.resolve( false, false, aliasRefNode.getText() ); //TODO: is it kosher to do it here? //TODO: is it kosher to do it here?
//then by id
// no big deal
// todo : currently expects that the individual with expressions apply to the same sql table join. //      This may not be the case for joined-subclass where the property values //      might be coming from different tables in the joined hierarchy.  At some //      point we should expand this to support that capability.  However, that has //      some difficulties: //          1) the biggest is how to handle ORs when the individual comparisons are //              linked to different sql joins. //          2) here we would need to track each comparison individually, along with //              the join alias to which it applies and then pass that information //              back to the FromElement so it can pass it along to the JoinSequence
// EARLY EXIT!!!!
// Origial Dialect.java returns true;
//because numeric can be anything
// Do nothing; subclasses may override.
//what is the version on the database?
// Make sure the owner alias is known...
// mutation depends on the types of nodes invloved...
//TODO: deprecated, remove eventually
//decide which ResultSet to get the property value from:
// Prepare the left hand side and get the data type.
// constructors and factory methods ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// This could also just be true all the time...
// this method is called when a new non-null collection is persisted // or when an existing (non-null) collection is moved to a new owner
//opening paren in new Foo ( ... )
// current timestamp support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//Inside a BETWEEN ... AND ... expression
//note: this affects the return value!
// make sure the lhs is "assignable"...
//inject the data
// we need to step through the rows one row at a time (slow)
// check to see if it is in the second-level cache
// we found some extends attributes referencing entities which were // not already processed.  here we need to locate all entity-names // and class-names contained in this document itself, making sure // that these get removed from the extendz list such that only // extends names which require us to delay processing (i.e. // external to this document and not yet processed) are contained // in the returned result
// Show the modified AST.
// *load_1
// handle the (assumed) valid cases: // #1 - the only valid datetime addition synatx is one or the other is a datetime (but not both)
/// HHH-2378
// have the entity entry perform post-update processing, passing it the // update state and the new version (if one).
// SQLFunction implementation
// check the version unsaved-value, if appropriate
// this is the root (versioned) table, and we are using version-based // optimistic locking;  if we are not updating the version, also don't // check it (unless this is a "generated" version column)!
// todo : need map? the prob is a proper key, right?
// todo : should this get moved to PersistentContext? // logically, is PersistentContext the "thing" to which an interceptor gets attached?
// position cursor to the last row
// otherwise a null or brand new collection // this will also (inefficiently) handle arrays, which // have no snapshot, so we can't do any better //processArrayOrNewCollection(collection, type);
// SUBCLASSES
// IDENTITY support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// This is not strictly true.  We actually just need to make sure that // it is ordered by root-entity PK and that that order-by comes before // any non-root-entity ordering...
// is a primitive type // invokespecial
//before adding to collection!
// short cut check...
// Use the explicitly declared select expression; determine the // return types indicated by each select token
// case of non-static field
//handle HQL2 collection syntax
// Custom sql
// then bind it
// propertyName refers to something like collection.size...
//a newly instantiated collection can't have orphans
//TODO: ugly here:
// TODO: RESTRICT VIOLATION
"//explicit = true;	// This is an explict Select. //ArrayList sqlResultTypeList = new ArrayList();"
"//		origin.addDestination( destination ); // This was the cause of HHH-242 //		origin.setType( FROM_FRAGMENT );			// Set the parent node type so that the AST is properly formed. // The destination node will have all the FROM text. // The parent node is a collection join too (voodoo - see JoinProcessor)"
// otherwise (subquery case) dont reuse the fromElement if we are processing the from-clause of the subquery
"// todo : for 4.0 //	private static final Logger log = LoggerFactory.getLogger( SQLStatementLogger.class ); // this is the legacy logging 'category'..."
// check to see if our "propPath" actually // represents a property on the persister
// NOTE : firstRow is zero-based
//strip leading ", "
// EARLY EXIT!!!  return so the resolve call explicitly coming from DotNode can // resolve this...
// -- Loader overrides --
// the name of a class
//pass the entity-name, if not a collection-id
//Not called at runtime so doesn't matter if its slow :)
//TODO: make this handle multiple collection roles!
// Cache impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// Initial load from JBC
// legacy behavior (with no abstract attribute specified)
// Completely optional cascading drop clause.
// Now, inject the newly built ORDER BY into the tree
// otherwise immediately materialize it
// The rest only matters for optimistic locking, where we // need to establish the proper data version on the region root
// properly handle property-ref-based associations
// we need to obtain the lock before any actions are // executed, since this may be an inverse="true" // bidirectional association and it is one of the // earlier entity actions which actually updates // the database (this action is resposible for // second-level cache invalidation only)
//or Types.LONGVARCHAR?
// Was there an explicit select expression?
//TODO: create uk loaders for component properties
// (NOT (IS_NOT_NULL a b) ) => (IS_NULL a b)
"//		 You may still have other ResultSets or update counts left to process here  //		 but you can't do it now or the ResultSet you just got will be closed "
//NOTE: this is not updated when properties are fetched lazily!
// if we instantiate a collection during the flush() process, // we must ignore it for the rest of the flush()
"/**	 * Set a custom entity resolver. This entity resolver must be	 * set before addXXX(misc) call.	 * Default value is {@link org.hibernate.util.DTDEntityResolver}	 *	 * @param entityResolver entity resolver to use	 */"
// it is a property reference {foo.bar}
// getfield // get each field
//sort first by entity name
//TODO: this bit actually has to be called after all cascades! //      but since identity insert is called *synchronously*, //      instead of asynchronously as other actions, it isn't
//unwrap it
//starts with 1, implicitly
//some statistics
// we do not know either type //BLIND GUESS!
// return aliases not supported in classic translator!
//types
// KEY
// the CascadingAction contract ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// so we "clock over" on the first invocation
// eat it and try next
// try block is a hack around fact that currently tuplizers are not // given the opportunity to resolve a subclass entity name.  this // allows the (we assume custom) interceptor the ability to // influence this decision if we were not able to based on the // given entityName
// the owning entity may have been deleted and its identifier unset due to // identifier-rollback; in which case, try to look up its identifier from // the persistence context
// function templates
//NOTE SPECIAL CASE: // default to join and non-lazy for the "second join" // of the many-to-many
// TODO : still need to make CollectionPersisters EntityMode-aware
// PHASE 2 : Analyze the HQL AST, and produce an SQL AST.
// if no array holder we found an unwrappered array (this can't occur, // because we now always call wrap() before getting to here) // return (ah==null) ? true : searchForDirtyCollections(ah, type);
//private List aliases = new ArrayList();
// SORT
// saveOrUpdate() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// Fetch embedded identifiers propertynames from the "virtual" identifier component
// return ;
//ie. the subquery! yuck!
//I suppose?
// might happen with a managed connection
//"as" is not in KEYWORDS
// If the data type is not an association type, it could not have been in the FROM clause.
// todo : what else to do here?
// classes mentioned in extends not available - so put it in queue
// treat it as a path expression
// [jsd] The fix for HHH-558...
// TODO: It would be really, really nice to use this to also model components!
// Try to find out the name of the primary key to create it as identity if the IdentityGenerator is used
// legacy behavior, apply the bridge...
// If there is a FROM fragment and the FROM element is an explicit, then add the from part.
// Resolve to an identity column.
//TODO: include the rowids!!!!
// this one only really needed for badly-behaved applications! // (if the TransactionManager has a Sychronization registered, // its a noop) // (actually we do need it for downgrading locks)
// ResultSet impl (delegated) ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// Make sure this is a defined parameter and check the incoming value type
// properties that we have tried to load, and not found in the database
//if an exception occurs during flush, user must call rollback()
// properties generated on update can never be updateable...
// from the collection of associations, locate OJA for the // ManyToOne corresponding to this persister to fully // define the many-to-many; we need that OJA so that we can // use its alias here // TODO : is there a better way here?
// it is a simple table alias {foo}
// TODO: I considered validating the presence of the TS cache here, // but decided to defer unti getQueryCacheInstance() in case the  // cache is never actually used
// for some reason the antlr.CommonAST initialization routines force // this method to get called twice.  The first time with an empty string
// semantic action processing ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// Create SQL_TOKEN nodes for the columns.
// unfortunately not really safe to normalize this // to 1 as an initial value like we do the others // because we would not be able to control this if // we are using a sequence...
//there _was_ a select clause
"//		Iterator iter = extendsQueue.iterator();"
// Don't forget to resolve the argument! // Resolve the collection function now.
// NOTE: this assumes something about how propertySelectFragment is implemented by the subclass! // was toUnqotedAliasStrings( getdiscriminatorColumnName() ) before - now tried // to remove that unqoting and missing aliases..
// don't care about other param types here, just those explicitly user-defined...
// identifier-commalist
// loop through all the associated entities and make sure they have been // processed before the latest // batch associated with this entity type.
// Overridden informational metadata ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//ie no select clause in HQL
//use the current version
// evict() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// (NOT (LE a b) ) => (GT a b)
// metaType is assumed to be single-column type
// again, CCS did not have such a concept; but a reasonable // proximity is to clear the cache after transaction *as long as* // the underlying cache is not JTA aware.
//TODO!!!!!!!
// no foreign key element of for a one-to-many
// We have created the pool ourselves, so shut it down
"/** Create an action that will evict collection and entity regions based on queryspaces (table names).	 *  TODO: cache the autodetected information and pass it in instead.	 **/"
// allow these (deprecated) methods to pass through
//sort first by role name
//TODO: suck this logic into the collection!
// The property is another class..
// cascade first, so that all unsaved objects get their // copy created before we actually copy //cascadeOnMerge(event, persister, entity, copyCache, Cascades.CASCADE_BEFORE_MERGE);
// Set of EntityKeys of deleted objects
// Default implementation: // If this node has a data type, and that data type is not an association, then this is scalar.
// cascade-save to collections AFTER the collection owner was saved
// add the main query
"//note: it is conceptually possible that a UserType could map null to //	  a non-null value, so the following is arguable:"
// boolean
// aload_1 // load callback
// if the property mapping consists of all formulas,  // make it insertable
// if debug level is enabled, then log the password, otherwise mask it
// If this is 'elements' then create a new FROM element.
// we have something like : "lhs [op] ?"
"//			sqlAliasSuffixes[i] = element.getColumnAliasSuffix();"
// TODO : probably better to calculate these and pass them in, as it'll be more performant
// Attach any mapping-defined "ORDER BY" fragments
//for arrays, we should end the collection load before resolving //the entities, since the actual array instances are not instantiated //during loading //TODO: or we could do this polymorphically, and have two //      different operations implemented differently for arrays
// (NOT (LIKE a b) ) => (NOT_LIKE a b)
//not sure if this would ever be null but wanted to be careful
// here assume SQLServer2005 using snapshot isolation, which does not have this problem
//notice that we skip the first table; it is the driving table!
// now anything that is not a HQL keyword
// Create the join element under the from element.
"//		registerColumnType( Types.CLOB, 16777215, ""mediumtext"" ); //		registerColumnType( Types.CLOB, 65535, ""text"" );"
//check for all components values in the collection
"/*public boolean isNonExistant(EntityKey key) {		return nonExistantEntityKeys.contains(key);	}*/"
// CHECK
"//	public ComponentMetamodel(Component component, SessionFactoryImplementor sessionFactory) {"
//TODO: is there a more elegant way than downcasting?
// HHH-2300
// Don't hold a transactional lock for this
//TODO: eventually, rowIdName[j]
// todo : remove this once ComponentMetamodel is complete and merged
// aload_0
// add new ordered map
// no transformations took place, so handle it as we would a // non-instrumented class
// PersistentIdentifierGenerator implementation ~~~~~~~~~~~~~~~~~~~~~~~~~~~
// prepare and execute the insert
//root entity comes *last*
// get a connection from the pool (thru DriverManager, cfr. Proxool doc)
//the first key found after the given key
// start region to handling exception (BulkAccessorException)
//it is possible that the tree-walking in OuterJoinLoader can get to //an association defined by a subclass, in which case the property-ref //might refer to a property defined on a subclass of the current class //in this case, the table name is not known - this temporary solution  //assumes that the property-ref refers to a property of the subclass //table that the association belongs to (a reasonable guess) //TODO: fix this, add: OuterJoinLoadable.getSubclassPropertyTableName(String propertyName)
// Following methods we don't delegate since they have so little logic // it's clearer to just implement them here
//" collection_ where " +
// The reason for this is SQL doesn't let you sort by an expression you are // not returning in the result set.
// ATTRIBUTES USED ONLY DURING FLUSH CYCLE
//test this entity to see if we must query it
//TODO: should orphans really be deleted during lock???
//refresh() does not pass an entityName
// todo : we can actually just determine this from the incoming EntityEntry-s
//sqlResultTypeList.add( type ); // Generate the select expression.
//TODO!!!
// Not a collection? // Return the entity property mapping.
// TODO should we just collect these like with the collections above?
//ugly little workaround for fact that createUniqueKeyLoaders() does not handle component properties
// Generate an 2d array of column names, the first dimension is parallel with the // return types array.  The second dimension is the list of column names for each // type.
"//			collectionOwnerAliases.add( ownerAlias );"
// and perform the load
// OptimisticCache impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// disassemble named parameters
// get meta's from <subclass>
// TODO : absolutely no usages of this constructor form; can it go away?
// Add the condition to the join sequence that qualifies the indexed element.
// todo: we should really just collect these from the various SelectExpressions, rather than regenerating here
// Get all the select expressions (that we just generated) and render the select.
// AbstractSelectingDelegate impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// this is a property of the table, which we are updating
// used to set the type of the parent dot node
// don't create a unique key, 'cos some // databases don't like a UK on nullable // columns
//do the test
// TODO : perhaps we should additionally require that the incoming entity // version be equivalent to the defined unsaved-value?
//needed by arrays
//persistent collections may have components
// if the metadata allowed proxy creation and caller did not request forceful eager loading, // generate a proxy
// TODO: toLowerCase was not done before. Only used in Template.
// TODO: here is why we need to make bytecode provider global :( // TODO : again, fix this after HHH-1907 is complete
//return a proxy if appropriate
// refresh() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//for sets, we should end the collection load after resolving //the entities, since we might call hashCode() on the elements //TODO: or we could do this polymorphically, and have two //      different operations implemented differently for arrays
// get the right object from the list ... would it be easier to just call getEntity() ??
// while constructor is running
//checkForEnd = false;
// we do not have to worry about queued additions to uninitialized // collections, since they can only occur for inverse collections!
// TODO: get SQL rendering out of here, create an AST for the join expressions. // Use the SQL generator grammar to generate the SQL text for the index expression.
// grab its state from the ResultSet and keep it in the Session // (but don't yet initialize the object itself) // note that we acquire LockMode.READ even if it was not requested
// handle empty collection
// checkcast (case of primitive type) // invokevirtual (case of primitive type)
"/* This can never happen because this rule will always eliminate the child NOT.			case NOT:				return x.getFirstChild();			// (NOT (NOT x) ) => (x)*/"
// todo : what is the implication of this?
//a composite key
// the user provided resulttransformer, not the one used with "select new". Here to avoid mangling // transformed/non-transformed results.
//Mainly for OSCache
// or its key changed
// todo : again, how *should* this work for non-pojo entities?
// temporary ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// invokeinterface // enabled.getInterceptFieldCallback()
//we ran out of keys to try
//test out the optimizer:
//we need to check even if it was not initialized, because of delayed adds!
// default is POJO
//needed to satisfy KeyValue
//do not use proxiesByKey, since not all //proxies that point to this session's //instances are in that collection!
// we need to utilize dynamic delete statements
// we don't need to worry about any condition in the ON clause // here (toFromFragmentString), since anything in the ON condition // is already applied to the whole query
// first time we find match!
//deliberately ignore return value!
//faster?
// cache these since they are stateless // this one could even be static...
// Create a parameter specification for the collection filter...
// TODO : not so sure this is needed...
"//	private final SessionFactoryImplementor sessionFactory;"
// WebSphere, however, is not a sane JEE/JTA container...
// deprecated option...
// check that entity id = requestedId
// Make #@%$^#^&# sure no alias is applied to the table name
//ie. e.status==DELETED
// the CascadingAction implementations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// TODO: is it really neceassry to provide Configuration to CollectionPersisters ? Should it not be enough with associated class ? // or why does EntityPersister's not get access to configuration ? // // The only reason I could see that Configuration gets passed to collection persisters // is so that they can look up the dom4j node name of the entity element in case // no explicit node name was applied at the collection element level.  Are you kidding me? // Trivial to fix then.  Just store and expose the node name on the entity persister // (which the collection persister looks up anyway via other means...).
//TODO: if we are using identity columns, fetch the identifier
//swallow it (the transaction _was_ successful or successfully rolled back)
// evicts don't cascade to uninitialized collections
// Start performing the deletes
//for arrays, replaceElements() may return a different reference, since //the array length might not match
/*&& StringHelper.isNotEmpty( frag )*/
// false indicates to not generate parens around the assignment
// Reattachment of aPerson
// todo : should seriously consider not allowing a txn to begin from a child session //      can always route the request to the root session...
// We should reengineer this class so that, rather than the current ad - // hoc linear approach to processing a stream of tokens, we instead // build up a tree of expressions.
//we can use an inner join for the many-to-many
//first element of array is reserved for the actual instance we are loading!
// generated properties can *never* be insertable...
// Start the session to be used for this request
// This assumes you will want to ignore any update counts
//EARLY EXIT
//it was not embedded, so the argument is just an id
//TODO: for some dialects it would be appropriate to add the renderOrderByPropertiesSelect() to other select strings
// not known!
//where fragment must be empty!
// not absolutely necessary, but does help with aggressive release
// prepend value and type list with null for any positions before the wanted position.
//select SQL
// Create an DotNode AST for the path and resolve it.
// not necessarily a *unique* property reference
// we will need to create new entries
// note: interface is assumed to already contain HibernateProxy.class
//TODO: used to be exprNoParens! was this needed?
// the Interceptor handled the dirty checking
// "current" means the reference that was found during flush()
// careful with this!
//needed so that we remove this collection from the second-level cache
// this property belongs to the table, and it is not specifically // excluded from optimistic locking by optimistic-lock="false"
// if the current depth is 0, the root thing being loaded is the // many-to-many collection itself.  Here, it is alright to use // an inner join...
// todo : better to handle dynamic filters through implicit DynamicFilterParameterSpecification // see the discussion there in DynamicFilterParameterSpecification's javadocs as to why // it is currently not done that way.
//if it is an uninitialized proxy, pointing //with this session, then when it is accessed, //the underlying instance will be "contained"
// Make sure JBC doesn't look one up
// all this only really needs to consider properties // of this class, not its subclasses, but since we // are reusing code used for sequential selects, we // use the subclass closure
/* local variables | this | callback | */
// Ensures that containing deletions happen before sub-deletions
// now rebuild the insertions list. There is a batch for each entry in the name list.
// TODO : should remove this exposure //  and have all references to the session's batcher use the ConnectionManager.
// Resolve the LHS fully, generate implicit joins.  Pass in the property name so that the resolver can // discover foreign key (id) properties.
// build the map of standard ANSI SQL aggregation functions ~~~~~~~~~~~~~~~
//Cope with special cases of AND, NOT, )
// update removed rows fks to null
//a newly wrapped collection is NOT dirty (or we get unnecessary version updates)
// FETCH STRATEGY
// The path AST should be a DotNode, and it should have been evaluated already.
// FIXME hack to work around fact that calling // Node added = root.addChild( fqn ); doesn't  // properly set the version on the node
// sql-server, at least needed this dropped after use; strange!
//unquotedIdentifierColumnName = null;
// Create a new THETA_JOINS node as a parent of all filters
//TODO: this is temporary in that the end result will probably not take a Property reference per-se.
// WHERE
//update last non-whitespace token, if necessary
// Tag this node as a JOIN. // Don't include subclasses in the join. // This is a clollection join.
// NOTE: Because we're using ASTUtil.createParent(), the tree must be created from the bottom up. // IS EMPTY x => (EXISTS (QUERY (SELECT_FROM (FROM x) ) ) )
//not found in inner query , try the outer query
// Used with DROP TABLE to delete all records in the table.
/*ArrayList sqlResultTypeList,*/
// Identity map of EntityEntry instances, by the entity instance
// return the concrete type, or the underlying type if a concrete type // was not specified
// only the identifier property field name can be a reference to the associated entity's PK...
"//	private final List persisters = new ArrayList();"
// check the id unsaved-value
// unfortunately this stuff can't be cached because // it is per-invocation, not constant for the // QueryTranslator instance
// Not possible to simply re-use the versionPropertyNode here as it causes // OOM errors due to circularity :(
// Get the class name of the associated entity.
//TODO: switch statements are always evil! We already had bugs because  //      of forgotten token types. Use polymorphism for this!
// else no collection element, but also no owner
//private static final Alias DEFAULT_ALIAS = new Alias(10, null);
// ignore it...
// then the pojo tuplizer, using the dynamic-map tuplizer if no pojo representation is available
// LIMIT support (ala TOP) ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//TODO: design new lifecycle for ProxyFactory
// this assumes schema support, which is present in 1.8.0 and later...
//TODO: should this be Session.instantiate(Persister, ...)?
// char
// This is called when it's time to fully resolve a path expression.
// basically just an adapted copy of find(CriteriaImpl)
// do nothing for persistent instances
// compare to cached state (ignoring collections unless versioned)
// SUBCLASS PROPERTY CLOSURE
// polymorphism not really handled completely correctly, // perhaps...well, actually its ok, assuming that the // entity name used in the lookup is the same as the // the one used here, which it will be
//null version means the object is in the process of being loaded somewhere else in the ResultSet
// this object was already loaded
//hilo config
// Don't hold the JBC node lock throughout the tx, as that // prevents reads and other updates
// NOTE : addDuplicateAlias() already performs nullness checks on the alias.
// DYNAMIC INSERT
// temporary ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
"/*		 * We might want a special case for 19,2. This is very common for money types		 * and here it is converted to 18,1		 */"
//TODO: inefficient
// PHASE 1 : Parse the HQL into an AST.
// simple cache of param metadata based on query string.  Ideally, the // original "user-supplied query" string should be used to retreive this // metadata (i.e., not the para-list-expanded query string) to avoid // unnecessary cache entries. // Used solely for caching param metadata for native-sql queries, see // getSQLParameterMetadata() for a discussion as to why...
// This is the legacy behaviour for HQL queries...
//sqlResultTypeList.add( type );
// can't cache this stuff either (per-invocation) // we are given a map of user-alias -> lock mode // create a new map of sql-alias -> lock mode
// note: interfaces is assumed to already contain HibernateProxy.class
//the entity is not associated with the session, so //try interceptor and unsaved-value
// would be better to use the element-type to determine // whether the old and the new are equal here; the problem being // we do not necessarily have access to the element type in all // cases
// we have the form: trim(trimSource) //      so we trim leading and trailing spaces // EARLY EXIT!!!!
// we need to writeObject() on this since interceptor is user defined
//check basic level one nullablilty
// do not auto-flush while outside a transaction
// else if it's elements changed
//TODO handle supportsNotNullUnique=false, but such a case does not exist in the wild so far
// should be safe to only ever expect EntityPersister references here
// Don't really know all the codes required to adequately decipher returned jdbc exceptions here. // simply allow the failure to be eaten and the subsequent insert-selects/deletes should fail
